Comment ID,Channel ID,Comment Create Timestamp,Price,Parent Comment ID,Post ID,Video ID,Comment Text,Top-Level Comment ID
UgyZJxM2hzYyR99N0I54AaABAg.97mW6028aWC97nKvF7GQmt,UCbClSOItOom1IT8ZLKnZYEA,2020-04-23T13:42:27.457035+00:00,0,UgyZJxM2hzYyR99N0I54AaABAg,, -ksOXve-tKE,"{""text"":""Mama always told me to eat my veggies""}",UgyZJxM2hzYyR99N0I54AaABAg
Ugwt95MHRkgwl1k3hDF4AaABAg.97m4Z8SijuK97m6BXgyx7r,UCbClSOItOom1IT8ZLKnZYEA,2020-04-23T02:14:30.344464+00:00,0,Ugwt95MHRkgwl1k3hDF4AaABAg,, -ksOXve-tKE,"{""text"":""hmmmm""}",Ugwt95MHRkgwl1k3hDF4AaABAg
Ugzy9OKER8TAx4wciwZ4AaABAg.97m-xaZACNP97m2vZgDCiR,UCbClSOItOom1IT8ZLKnZYEA,2020-04-23T01:45:58.487768+00:00,0,Ugzy9OKER8TAx4wciwZ4AaABAg,, -ksOXve-tKE,"{""text"":""Ajit Assi 😳""}",Ugzy9OKER8TAx4wciwZ4AaABAg
Ugy6BHgTL3fz0aFhco14AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2020-04-22T20:50:37.169386+00:00,0,,,M7f-P6JaWSA,"{""text"":""this dude is such a baller""}",
UgzPaSHn82tzlynPRF14AaABAg.97jSLvs0wSR97krQJZEVfL,UCbClSOItOom1IT8ZLKnZYEA,2020-04-22T14:37:28.382641+00:00,0,UgzPaSHn82tzlynPRF14AaABAg,,k4d2a860SD0,"{""text"":""Sunny Frisky thanks 😊""}",UgzPaSHn82tzlynPRF14AaABAg
Ugx0q91jcM-Stw9Z0vd4AaABAg.97jV09Tn2Az97krPDDZU9Q,UCbClSOItOom1IT8ZLKnZYEA,2020-04-22T14:37:19.384322+00:00,0,Ugx0q91jcM-Stw9Z0vd4AaABAg,,k4d2a860SD0,"{""text"":""Thank you""}",Ugx0q91jcM-Stw9Z0vd4AaABAg
UgxWJdnOmQoWsKUr8rR4AaABAg.97dLjlzG7Et97eZqFVEzIP,UCbClSOItOom1IT8ZLKnZYEA,2020-04-20T03:59:40.930504+00:00,0,UgxWJdnOmQoWsKUr8rR4AaABAg,,4FHrrUhuLPI,"{""text"":"":p""}",UgxWJdnOmQoWsKUr8rR4AaABAg
Ugzb8AoTcrHuman1va54AaABAg.97dNkTP081I97eZomJrG0h,UCbClSOItOom1IT8ZLKnZYEA,2020-04-20T03:59:28.925358+00:00,0,Ugzb8AoTcrHuman1va54AaABAg,,4FHrrUhuLPI,"{""text"":""hell yeh""}",Ugzb8AoTcrHuman1va54AaABAg
UgxRlXExB6kOxRDMyXN4AaABAg.97bnsewju7s97dEgug5AiB,UCbClSOItOom1IT8ZLKnZYEA,2020-04-19T15:35:39.989892+00:00,0,UgxRlXExB6kOxRDMyXN4AaABAg,,4FHrrUhuLPI,"{""text"":""Clairetyyy  I keep that thang on me at all times! 😇""}",UgxRlXExB6kOxRDMyXN4AaABAg
UgwZTg7kQRjiM8PTwIB4AaABAg.97bahNpfznS97dEb8Ni086,UCbClSOItOom1IT8ZLKnZYEA,2020-04-19T15:34:52.708743+00:00,0,UgwZTg7kQRjiM8PTwIB4AaABAg,,4FHrrUhuLPI,"{""text"":""Elise Eng my soul definitely didn’t feel clean after that Hennessy. 😈""}",UgwZTg7kQRjiM8PTwIB4AaABAg
UgwfS4247hyAO4cxj5V4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2020-04-18T15:03:07.933994+00:00,0,,,jiMdgbUe5Ms,"{""text"":""GOAT TALK""}",
UgxoMZg_CYJXAWYsqFt4AaABAg.97XGyeI_Xmn97XK9pNnK3m,UCbClSOItOom1IT8ZLKnZYEA,2020-04-16T23:08:45.479676+00:00,0,UgxoMZg_CYJXAWYsqFt4AaABAg,,OTS808LDypY,"{""text"":""HAHAH oh""}",UgxoMZg_CYJXAWYsqFt4AaABAg
UgxxnWJm9prv93kaPoJ4AaABAg.97XFVYcAnMZ97XK7yeE_0r,UCbClSOItOom1IT8ZLKnZYEA,2020-04-16T23:08:30.289829+00:00,0,UgxxnWJm9prv93kaPoJ4AaABAg,,OTS808LDypY,"{""text"":""Still working on becoming a boba master. For now variety is nice :)))""}",UgxxnWJm9prv93kaPoJ4AaABAg
UgztMEhgaqEfPfmC5Fx4AaABAg.97V1MLaGhTk97V1vUhErVy,UCbClSOItOom1IT8ZLKnZYEA,2020-04-16T01:50:53.779205+00:00,0,UgztMEhgaqEfPfmC5Fx4AaABAg,,TElkuN3d_E0,"{""text"":""La familia and a couple lucky neighbors ;)""}",UgztMEhgaqEfPfmC5Fx4AaABAg
UgzaO_lQokWZdnaaXBF4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2020-04-16T00:20:33.635038+00:00,0,,,7y9BbD4pgBw,"{""text"":""Would you prefer two in one or like this?""}",
UgynIaoUwalE7noS04d4AaABAg.97URVc2estF97UsYWWk1E4,UCbClSOItOom1IT8ZLKnZYEA,2020-04-16T00:20:14.534681+00:00,0,UgynIaoUwalE7noS04d4AaABAg,,7y9BbD4pgBw,"{""text"":""Sunny Frisky dun dun dun....""}",UgynIaoUwalE7noS04d4AaABAg
UgydHIN1mejmyHhaNf54AaABAg.97UOJ97UHTV97UsWtneAAx,UCbClSOItOom1IT8ZLKnZYEA,2020-04-16T00:20:01.202199+00:00,0,UgydHIN1mejmyHhaNf54AaABAg,,7y9BbD4pgBw,"{""text"":""Clairetyyy the question real is... are you ready ?""}",UgydHIN1mejmyHhaNf54AaABAg
Ugx_l4AIF9ms1YHblnp4AaABAg.97UmT4zzZ1s97Us9Hbowi3,UCbClSOItOom1IT8ZLKnZYEA,2020-04-16T00:16:47.813618+00:00,0,Ugx_l4AIF9ms1YHblnp4AaABAg,,TElkuN3d_E0,"{""text"":""Damn right""}",Ugx_l4AIF9ms1YHblnp4AaABAg
UgxVtUPauq2VInS0N9B4AaABAg.97Ry-9YLP9497SVZI6xoK-,UCbClSOItOom1IT8ZLKnZYEA,2020-04-15T02:12:09.101827+00:00,0,UgxVtUPauq2VInS0N9B4AaABAg,,3Ga-lxVTSjY,"{""text"":""Tristan Chu thank you brother 🙏🏼""}",UgxVtUPauq2VInS0N9B4AaABAg
UgyBWvl2CPInIiitSup4AaABAg.97S-PQ_biL797SVXl-41PX,UCbClSOItOom1IT8ZLKnZYEA,2020-04-15T02:11:56.539945+00:00,0,UgyBWvl2CPInIiitSup4AaABAg,,3Ga-lxVTSjY,"{""text"":""Sounds like a plan""}",UgyBWvl2CPInIiitSup4AaABAg
Ugzb9lKGdS7Go0yqNHR4AaABAg.97QJZkjiwCn97RcvmuGNf9,UCbClSOItOom1IT8ZLKnZYEA,2020-04-14T18:06:01.455579+00:00,0,Ugzb9lKGdS7Go0yqNHR4AaABAg,,3Ga-lxVTSjY,"{""text"":"":o""}",Ugzb9lKGdS7Go0yqNHR4AaABAg
UgwV4GMGuKxIZhbFNrh4AaABAg.978gNd73LZp97Nl6Wi9NMH,UCbClSOItOom1IT8ZLKnZYEA,2020-04-13T06:00:34.120017+00:00,0,UgwV4GMGuKxIZhbFNrh4AaABAg,,h01TFBmQ5yI,"{""text"":""Majae The Don no homo""}",UgwV4GMGuKxIZhbFNrh4AaABAg
UgwJA3raVDgGJ6gMJ194AaABAg.97NFLWuqFCx97NH0h5tsgo,UCbClSOItOom1IT8ZLKnZYEA,2020-04-13T01:28:53.505583+00:00,0,UgwJA3raVDgGJ6gMJ194AaABAg,,uBHjd7sLBQg,"{""text"":""Clairetyyy chicken wang ain’t a thang. I gotchuuuu""}",UgwJA3raVDgGJ6gMJ194AaABAg
UgxRp_d_0HeL00ZB8Zh4AaABAg.97IFDZV1e8b97IQtrvZKR2,UCbClSOItOom1IT8ZLKnZYEA,2020-04-11T04:19:00.066786+00:00,0,UgxRp_d_0HeL00ZB8Zh4AaABAg,,A4gN4KuVVwA,"{""text"":""Alexander Nguyen appreciate the support my guy. ✊""}",UgxRp_d_0HeL00ZB8Zh4AaABAg
Ugz8grl-_EY6g6dQHSN4AaABAg.97IOkHh9krn97IQpK-n4mp,UCbClSOItOom1IT8ZLKnZYEA,2020-04-11T04:18:22.80229+00:00,0,Ugz8grl-_EY6g6dQHSN4AaABAg,,A4gN4KuVVwA,"{""text"":""Ajit Assi 😂😂 what ??""}",Ugz8grl-_EY6g6dQHSN4AaABAg
UgzDL9Q3uH3R13qHrLd4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2020-04-11T00:15:43.166201+00:00,0,,,A4gN4KuVVwA,"{""text"":""New game idea""},{""text"":""\n""},{""text"":""\n""},{""text"":""\n""},{""text"":""\n""},{""text"":""\n""},{""text"":""\n""},{""text"":""take a shot every time I say “to be honest with you.”""}",
UgxvbTqeMn7nZL_ahtZ4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2020-04-02T17:53:12.706488+00:00,0,,,36v1XsFOWRE,"{""text"":""Nobody: ""},{""text"":""\n""},{""text"":""\n""},{""text"":""Quang: Come on... Yell it out!! A nice ""},{""text"":""_____""},{""text"":"" ?????""},{""text"":""\n""},{""text"":""Me: NICE SOFT DOUGH. OMFGFGJSOJFDJHAHDSOJHF""}",
Ugy3OxjsfbFkis-wA9N4AaABAg.95xJclHoazv95z2Npigvcq,UCbClSOItOom1IT8ZLKnZYEA,2020-03-09T09:48:34.215872+00:00,0,Ugy3OxjsfbFkis-wA9N4AaABAg.95xJclHoazv95y44gMR_Jj,,EEyGt8PFcbk,"{""text"":""LazySingh v""}",Ugy3OxjsfbFkis-wA9N4AaABAg
UgyzN6nBJfQTeZwTe7d4AaABAg.95s2ST2-zxp95sJN8c5K1W,UCbClSOItOom1IT8ZLKnZYEA,2020-03-06T19:02:20.462843+00:00,0,UgyzN6nBJfQTeZwTe7d4AaABAg,,EtImhRShqUI,"{""text"":""I 4th this""}",UgyzN6nBJfQTeZwTe7d4AaABAg
UgyzSls_YCiQ9_-t9Hp4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2020-03-04T20:35:05.82195+00:00,0,,,Bl-t2jkSecY,"{""text"":""make a diss, diss-appear OK""}",
Ugwkxxq6hEnUjuw4Myd4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2020-02-18T01:53:31.13939+00:00,0,,,7p9bSzqv9yg,"{""text"":""4:11"",""videoLink"":{""externalVideoId"":""7p9bSzqv9yg"",""startTimeSeconds"":251}},{""text"":"" “I love hoes”""}",
UgycD6Hh8GIzcm-Rs_h4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2020-02-04T00:03:58.535577+00:00,0,,,Fye1PfFAx3Q,"{""text"":""Forever legendary""}",
UgwMdYZmewTYeGbfmm14AaABAg.931sU0aaEgP934wg6atnFB,UCbClSOItOom1IT8ZLKnZYEA,2019-12-28T12:30:32.254293+00:00,0,UgwMdYZmewTYeGbfmm14AaABAg.931sU0aaEgP934VvxC59Jw,,CeRja10nfpo,"{""text"":""Caroline CC this channel will get the recognition it deserves""}",UgwMdYZmewTYeGbfmm14AaABAg
UgzTdTCMjfBVALu7ZS14AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-12-27T11:06:20.4296+00:00,0,,,2Y00A54uyXk,"{""text"":""So don't give up on what we have""},{""text"":""\n""},{""text"":""Before it's too late""}",
UgxDAyxY2HTSfS6Ut514AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-12-27T11:01:40.624925+00:00,0,,,2Y00A54uyXk,"{""text"":""fire""}",
UgwMdYZmewTYeGbfmm14AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-12-27T07:56:04.685938+00:00,0,,,CeRja10nfpo,"{""text"":""Pop off!!!""}",
UgwHzpQAIaTpJc-9LX54AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-12-23T06:54:57.530708+00:00,0,,,d7eJUe_I7J4,"{""text"":""That pork shoulder looks like steak!! woooooah""}",
UgwJNvGGCBOLFuyhHCN4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-12-18T23:05:08.498775+00:00,0,,,vEn-tZa1vAQ,"{""text"":""My guy really said, \""They have a lover affair for brisket. They put a ring on it!\"" DEAD""}",
UgyAxXLjU6lYA2vuO-h4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-12-16T22:14:17.086296+00:00,0,,,7yROrFspbAA,"{""text"":""Learn to be friends with the ghost. Or get a ouijie board and put it to rest.""}",
UgzTQMPfh4Oa8cHK2NN4AaABAg.92baUF_YRdI92c1k3QHt29,UCbClSOItOom1IT8ZLKnZYEA,2019-12-16T21:46:17.377701+00:00,0,UgzTQMPfh4Oa8cHK2NN4AaABAg.92baUF_YRdI92bauK8QYK9,,X5f1ndreiF4,"{""text"":""BADBOYONE it was a joke. hahah""}",UgzTQMPfh4Oa8cHK2NN4AaABAg
UgzTQMPfh4Oa8cHK2NN4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-12-16T17:39:19.755539+00:00,0,,,X5f1ndreiF4,"{""text"":""No views, 26 likes""}",
UgxeGYgHI0qNy0kz8-N4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-11-03T15:48:19.473505+00:00,0,,,Fr47_M0va34,"{""text"":""This that heat boi""}",
Ugxg9Voee9uaEZOC-7l4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-09-17T08:18:47.657992+00:00,0,,,4KElR_82mLU,"{""text"":""vibey""}",
Ugx2YGZbCjEtxIKASMZ4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-09-08T15:26:03.140832+00:00,0,,,j-0wDKbCYL4,"{""text"":""21 Intersection""}",
Ugx1QXcP2ozpIa8sHTl4AaABAg.8iqbgtrhArW8za-DTuWHkO,UCbClSOItOom1IT8ZLKnZYEA,2019-09-07T16:40:10.127771+00:00,0,Ugx1QXcP2ozpIa8sHTl4AaABAg,,vQH7VgCWdTQ,"{""text"":""Buds Man naw bruh I’m in a legal state you gonna get mearrested""}",Ugx1QXcP2ozpIa8sHTl4AaABAg
UgwkLzmqVAdj8zyjZut4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-09-06T05:39:12.972191+00:00,0,,,A2rXxvQJGu4,"{""text"":""At ""},{""text"":""6:23"",""videoLink"":{""externalVideoId"":""A2rXxvQJGu4"",""startTimeSeconds"":383}},{""text"":"" hit em with the ‘ya know what I’m sayin?’ You hood asian""}",
UgxYb0MzzniA2Aa1d5N4AaABAg.8zWoH16fNlP8zXEaI4Rj4I,UCbClSOItOom1IT8ZLKnZYEA,2019-09-06T05:37:31.894015+00:00,0,UgxYb0MzzniA2Aa1d5N4AaABAg,,A2rXxvQJGu4,"{""text"":""1gullykid my family did this""}",UgxYb0MzzniA2Aa1d5N4AaABAg
Ugxslyft0KW6jeKmFqR4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-08-25T05:59:08.92133+00:00,0,,,pEslK8PCQBs,"{""text"":""What song is playing at ""},{""text"":""12:19"",""videoLink"":{""externalVideoId"":""pEslK8PCQBs"",""startTimeSeconds"":739}}",
Ugx1QXcP2ozpIa8sHTl4AaABAg.8iqbgtrhArW8yvbmdmIUZA,UCbClSOItOom1IT8ZLKnZYEA,2019-08-22T05:38:33.0858+00:00,0,Ugx1QXcP2ozpIa8sHTl4AaABAg,,vQH7VgCWdTQ,"{""text"":""I GOT GRAAAAPES""}",Ugx1QXcP2ozpIa8sHTl4AaABAg
Ugxv52vdCH4lQ5uz6IF4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-08-19T18:39:09.344849+00:00,0,,,EGDUG2MPyGE,"{""text"":""much sugoi""}",
UgwyeqGGieeUNAB6PJZ4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-08-19T06:08:44.696289+00:00,0,,,KYF3M5eAkpA,"{""text"":""Can’t wait to try the food out""}",
Ugw49bf3qSLgcjA3hZh4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-08-16T18:19:08.055784+00:00,0,,,Oiwour9F6C4,"{""text"":""wow!! spoiling yourself is always nice. keep it up!!""}",
UgyzLcvNLiHmCEBj5WR4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-08-15T23:01:17.540692+00:00,0,,,23AsT84YhLY,"{""text"":""Swag bitch""}",
UgylUEX5smUKMHOSxsd4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-08-13T22:30:57.489224+00:00,0,,,Uvf1Dh0exuI,"{""text"":""Those are the hands of a Kai’sa player""}",
UgzHVTSE36Sqea262kJ4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-08-11T23:59:46.025739+00:00,0,,,LVZrJS_wRjc,"{""text"":""Getting better Khanh. I usually like sesame oil in my poke! Looks fire 🔥""}",
UgzV67d7uC4wCwejmXh4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-08-11T02:00:50.823514+00:00,0,,,mF9pS9Fo4aE,"{""text"":""BOW""}",
Ugz9xuBPG5CnvnMZLkl4AaABAg.8xogDxvo7ew8y06njiPDBm,UCbClSOItOom1IT8ZLKnZYEA,2019-07-30T12:23:07.840156+00:00,0,Ugz9xuBPG5CnvnMZLkl4AaABAg,,JWhRVs6TIUg,"{""text"":""Makes me wonder if the culling buff for Lucian would make it so that Ashe, sivir, and Caitlyn are seen less in my games""}",Ugz9xuBPG5CnvnMZLkl4AaABAg
UgyzzP3FcQxabFXD20t4AaABAg.8wXokwAzcbz8wXz3Pk5Z9j,UCbClSOItOom1IT8ZLKnZYEA,2019-06-23T22:58:09.240177+00:00,0,UgyzzP3FcQxabFXD20t4AaABAg,,TG3skGk8Q-U,"{""text"":""Bobqin played for an academy team""}",UgyzzP3FcQxabFXD20t4AaABAg
UgyC-KTOQ-KC93ECbId4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-04-14T12:01:58.050858+00:00,0,,,bBts86dh2zQ,"{""text"":""Big step for the culture""}",
Ugwxy19U-cMd75P7h_F4AaABAg.8tawvP4uaU28tg_mDkWL6K,UCbClSOItOom1IT8ZLKnZYEA,2019-04-14T02:55:26.347451+00:00,0,Ugwxy19U-cMd75P7h_F4AaABAg.8tawvP4uaU28tbNCEVVQ8a,,7ikzMaEVVt8,"{""text"":""Rebel One I’m pretty sure he’s laughing cause you used the term wrong. It’s actually ‘scapegoat’ and not ‘escape goat’ lol""}",Ugwxy19U-cMd75P7h_F4AaABAg
UgwgkBKVPxNxUwkqjwd4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-04-10T09:25:51.684971+00:00,0,,,Yw9RQhLyJDY,"{""text"":""R.I.P Big Mister.""}",
UgwDek_m2lGU_22FrWV4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-04-07T23:53:43.431897+00:00,0,,,kSpkeCOXWYI,"{""text"":""Fire!!!""}",
UgwBe6aqqdl0XQX-VuR4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-04-07T02:55:31.010403+00:00,0,,,Qmt9Bzrf29k,"{""text"":""2020 new roaring 20's year of the Asians""}",
UgyY41OMpia3slrfdHN4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-04-07T02:01:21.407644+00:00,0,,,Syx8JS2Wdsg,"{""text"":""🔥 🔥""}",
UgzaCY9G6jPPUPIWsG14AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-04-05T05:48:59.119031+00:00,0,,,5A4mJxZs4c8,"{""text"":""9:41"",""videoLink"":{""externalVideoId"":""5A4mJxZs4c8"",""startTimeSeconds"":581}},{""text"":"" - Nobody -""},{""text"":""\n""},{""text"":""\n""},{""text"":""Casey: Fuck a job if I go broke somebody getting robbed ""},{""text"":""\n""},{""text"":""\n""},{""text"":""\n""},{""text"":""Blueface: ON THA DEADLOCS""}",
UgyodjdYIrmxAueTtjl4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-03-28T19:31:01.782258+00:00,0,,,Yw9RQhLyJDY,"{""text"":""Damn... crazy to see how lil mister’s legacy played out. One of the many faces of drill music, was apart of the war that put all eyes on Chicago in 2012, and contributed to bringing the words “opp” and “thot” to the industry. Some won’t understand the loss. Thank you for what you’ve brought to the table. REST IN PARADISE Mr. No ’Lackin  😇🙏🏼""}",
Ugw_66mVDT3k1Gr-HUl4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-03-26T00:48:25.674549+00:00,0,,UgwfK6Bp1ylgXpBOLHh4AaABCQ,,"{""text"":""beats are sick brotha can't wait""}",
Ugx4cp5_rpt75FkGzOd4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-03-20T08:12:43.598581+00:00,0,,,9LSyWM2CL-U,"{""text"":""From the unknown (oh oh oh)""},{""text"":""\n""},{""text"":""I ran away, I don't think I'm coming back home\r""},{""text"":""\n""},{""text"":""(Whoa-whoa-whoa-whoa-whoa-whoa\r)""},{""text"":""\n""},{""text"":""Like a crawlspace, it's a dark place I roam\r""},{""text"":""\n""},{""text"":""Ain't no right way, just the wrong way I know\r""},{""text"":""\n""},{""text"":""I problem solve with Styrofoam\r""},{""text"":""\n""},{""text"":""My world revolves around a black hole\r""},{""text"":""\n""},{""text"":""The same black hole that's in place of my soul, uh\r""},{""text"":""\n""},{""text"":""Empty, I feel so goddamn empty\r""},{""text"":""\n""},{""text"":""I may go rogue\r""},{""text"":""\n""},{""text"":""Don't tempt me, big bullet holes\r""},{""text"":""\n""},{""text"":""Tote semi-autos""}",
Ugx9MrghTDYSi6NAsrF4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-03-20T07:35:15.599655+00:00,0,,,iaS-DVxSulE,"{""text"":""so creative... keep it going brother!!!""}",
UgzeYJWCDwfRIpTBL5x4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-03-18T16:20:33.479219+00:00,0,,,Xq_coBo0shg,"{""text"":""Firep""}",
Ugw-TmBSmwtoi6YwkQt4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-03-14T17:02:41.6824+00:00,0,,,jDugyWRxtsg,"{""text"":""can i release a free track still :d""}",
UgyrgH4P0y_IL9DxgWx4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-03-14T02:29:30.019595+00:00,0,,,b0pTYBekVC0,"{""text"":""If this vid gets 50 likes I’m making an album!!!""}",
UgzjIUCI5NvfHt1PLUF4AaABAg.8sBVKOdJFIX8sOc8tUtZa6,UCbClSOItOom1IT8ZLKnZYEA,2019-03-12T21:39:10.91095+00:00,0,UgzjIUCI5NvfHt1PLUF4AaABAg,,ZC2bR13-Kqs,"{""text"":""Eduardo Macias my thoughts exactly""}",UgzjIUCI5NvfHt1PLUF4AaABAg
UgzqdxgkLxpcph3lDpJ4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-03-08T00:15:29.137745+00:00,0,,,Ko8z5wRyy_Q,"{""text"":""sounds like 51 dead opps""}",
UgzjIUCI5NvfHt1PLUF4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-03-07T19:20:43.474435+00:00,0,,,ZC2bR13-Kqs,"{""text"":""gives me california vibes. dig it""}",
UgzVnjKSUrLwqfzGB7h4AaABAg.8s4giQWWl3j8s6hWV5L0c8,UCbClSOItOom1IT8ZLKnZYEA,2019-03-05T22:39:45.92782+00:00,0,UgzVnjKSUrLwqfzGB7h4AaABAg,,Xa4QQ73M0es,"{""text"":""OMURICE - KICHIKICHI STYLE!!!!""}",UgzVnjKSUrLwqfzGB7h4AaABAg
Ugw1HEU2g37TNwll_AB4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-03-05T18:04:16.599409+00:00,0,,,l_sYkDE5OH0,"{""text"":""first slang that iron... now this gen z shit""}",
UgyFz3cWKE7yKBxhy3l4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-02-28T12:50:13.60755+00:00,0,,,8QjnkKYvIEE,"{""text"":""🔥 from Sj""}",
UgybCL8WOZ7wuI-6nPB4AaABAg.8rnza6sW3628rrUGp3FSd4,UCbClSOItOom1IT8ZLKnZYEA,2019-02-27T15:27:26.665369+00:00,0,UgybCL8WOZ7wuI-6nPB4AaABAg,,OC7cNS0GINo,"{""text"":""ecast14 is my sentence still wrong? LOL""}",UgybCL8WOZ7wuI-6nPB4AaABAg
Ugz7fDglILVJ4GJFgQZ4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-02-27T15:26:08.75553+00:00,0,,,vUnG-dEF3yk,"{""text"":""Fire""}",
UgzERPIjhPznv4QulzV4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-02-27T15:25:22.743972+00:00,0,,,ySB9ShBVJYI,"{""text"":""Flames""}",
UgybCL8WOZ7wuI-6nPB4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-02-26T06:52:52.593883+00:00,0,,,OC7cNS0GINo,"{""text"":""if korean rap was in english this is what it sounds like. cool""}",
UgwFzm2kSXu9Kb8QqHB4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-02-22T17:35:23.549315+00:00,0,,,gJRGkvNqrY4,"{""text"":""This is the most j cole version of lil pump.. he’s spitting straight facts lol""}",
UgzSKxQShgIFuXvnn1h4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-02-21T09:22:34.9414+00:00,0,,,U4V47G4Ygg8,"{""text"":""Bout time video dropped""}",
Ugy4mE2fzfA1fKSs4lB4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-02-18T08:05:37.568047+00:00,0,,,dtWRvzA0SoM,"{""text"":""in vietnamese marinades you need three staple ingredients in terms of aromdatics:""},{""text"":""\n""},{""text"":""\n""},{""text"":""1) Garlic""},{""text"":""\n""},{""text"":""2) Giner""},{""text"":""\n""},{""text"":""3) Scallion""},{""text"":""\n""},{""text"":""\n""},{""text"":""you missed a couple and in terms of spice I think sambal would be a better choice than sriracha!""}",
Ugz8-xLN_g_ROY_Lrxl4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-02-13T02:26:00.580368+00:00,0,,,5r3vQPRpcwc,"{""text"":""Yellow shit""}",
UgwlmuhKuY4h-_ymyLd4AaABAg.8qLRfwgZ6lA8r0eeidw6ge,UCbClSOItOom1IT8ZLKnZYEA,2019-02-06T17:47:58.449003+00:00,0,UgwlmuhKuY4h-_ymyLd4AaABAg,,6IZzTtIT86M,"{""text"":""He said clarified and said prosciutto after""}",UgwlmuhKuY4h-_ymyLd4AaABAg
UgxN8RZVoMPyigbUg9p4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-02-05T06:24:18.886176+00:00,0,,,UgYd1b5mkFI,"{""text"":""Filipinos, Cambodians, Samoans, Vietnamese people usually crippin. Hmong and chinese usually bloods""}",
UgwzIpBYI8pDK-ZVKPB4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-01-23T16:54:57.497715+00:00,0,,,hyuF6VXxw_4,"{""text"":""Matt stonie got nothing on this mantis""}",
Ugy5s_VwieO4CWIwDWx4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-01-12T16:28:34.911407+00:00,0,,,6qCQs_90VBU,"{""text"":""Damn durk got a collab vid with Laka!! If y’all don’t know laka films durk’s opps so music too. this seems like a big step forward""}",
Ugyi-VrwmzIa9igPv8t4AaABAg,UCbClSOItOom1IT8ZLKnZYEA,2019-01-04T20:45:49.266222+00:00,0,,,tAtMn2vjvQc,"{""text"":""just fyi ghost, autobiography means that the person wrote it themselves. that technically means its from malcolm x. biography mean someone else wrote it""}",
